clavy_id,"editorial","fecha de publicación","titulo","lugar de publicación"
64768,"R. Velasco [Imp.]","1898","Historia natural. Revista cómico-lírica en un acto, dividido en seis cuadros, en prosa y verso","Madrid"
64769,"Saturnino Calleja","[1893?]","Los tres hermanos","Madrid"
64770,"Tall. gráf. Piñera","ca. 1927","Los cuernos del diablo. Pasatiempo bufo-lírico-bailable en un acto, dividido en seis cuadros y un apoteosis","Madrid"
64771,"Saturnino Calleja","[1893?]","La nevadita","Madrid"
64773,"Saturnino Calleja","[1893?]","La hermosa en el palacio encantado","Madrid"
64774,"Imp. de La Correspondencia Militar","1921","La remolino. Sainete en un acto","Madrid"
64776,"Saturnino Calleja","[1892?]","La perla de Periquillo","Madrid"
64777,"Tall. tip. J. Velasco","1925","Marieta ""Baisant de la Font del Graf.""  Traducción castellana de la tragicomedia catalana en cuatro actos, el cuatro dividido en tres cuadros","Cuenca"
64778,"Saturnino Calleja","[1892?]","Juanfuerte","Madrid"
64782,"Saturnino Calleja","[1910]","Sucesos extraordinarios","Madrid"
64784,"Saturnino Calleja","[1892?]","El barril de aceitunas","Madrid"
64785,"(Sucesores de Rivadeneyra)","1934","Agua de mar. Comedia dramática en tres actos y un epílogo, en verso","Madrid"
64786,"Saturnino Calleja","[1892?]","La soledad y el olvido","Madrid"
64788,"Saturnino Calleja","1901","Cuento de cuentos","Madrid"
64789,"Diario de Huelva","[192-?]","Las tres cosas del  tío Juan. Comedia en un acto dividido en un prólogo y dos cuadros, del cuento excelso de José Nogales","[Huelva]"
64790,"Saturnino Calleja","1901","La isla encantada","Madrid"
64791,"Imp. Europa","1934","Sevilla la mártir. Comedia en tres actos, original y en prosa","Madrid"
64792,"Saturnino Calleja","[1892?]","El diablo burlado","Madrid"
64793,"Gomez Hnos.","1929","El mejor tesoro. Zarzuela en un acto dividido en tres cuadros, escrita para niños","Sevilla"
64794,"Saturnino Calleja","[1892?]","La fortuna y la desgracia","Madrid"
64795,"[Rivadeneyra]","1933","Prostitución. Drama en tres actos en verso","Madrid"
64796,"Saturnino Calleja","[1892?]","El jorobado","Madrid"
64797,"Imp. Rivero","[193-?]","Cambio de régimen o Gumersindo el republicano. Diálogo cómico en 4 actos y en verso, original","Caravaca"
64798,"Saturnino Calleja","[1892?]","El ciego por su culpa","Madrid"
64800,"Saturnino Calleja","[1893?]","El príncipe mono","Madrid"
64801,"R. Velasco","1912.","El cuarteto Pons. Zarzuela cómica en un acto, dividido en cinco cuadros","Madrid"
64802,"Saturnino Calleja","[1893?]","El palacio subterráneo","Madrid"
64803,"R. Velasco","1909","El ""Missisipi"". Zarzuela cómica en un acto y en prosa, refundición de la comedia Alta Mar","Madrid"
64804,"Saturnino Calleja","1901","El castigo de un bribón","Madrid"
64805,"R. Velasco [Imp.]","1906","El certamen de Cremona. Comedia musical en un acto, dividido en dos cuadros (basada en una obra de Coppée)","Madrid"
64806,"Saturnino Calleja","[1893?]","El caballero Bayardo","Madrid"
64807,"R. Velasco","1913","El rata primero. Pelicula policíaca madrileña en un acto dividido en cuatro cuadros, en prosa","Madrid"
64808,"Saturnino Calleja","1915","Viaje alrededor del mundo. Aventuras de un joven marino","Madrid"
64810,"Saturnino Calleja","[1912?]","Almacén de cuentos. Selecta colección de cuentos para niños","Madrid"
64811,"J. Morales","1923","La locura de Madrid. Juguete cómico en dos actos, original","Madrid"
64812,"Saturnino Calleja","[1912?]","Premio de aplicación. Selecta colección de cuentos para niños","Madrid"
64813,"(Imp. de José Rodríguez)","1868","Quien debe, paga. Comedia en tres actos y en verso","Madrid"
64815,"R. Velasco [Imp.]","1904","El primer pleito. Comedia en tres actos y en prosa","Madrid"
64816,"Saturnino Calleja","1923","Plaga de dragones","Madrid"
64819,"R. Velasco","1905","Y no es noche de dormir. Sainete en un acto, dividido en tres cuadros, en prosa y verso","Madrid"
64820,"Saturnino Calleja","[1915?]","De artesano a emperador: Aladino o la lámpara maravillosa","Madrid"
64821,"R. Velasco [Imp.]","1908","Las margaritas. Juguete cómico-lírico en dos cuadros y en prosa","Madrid"
64824,"Saturnino Calleja","1902","Cuentos infantiles","Madrid"
64825,"Sociedad de Autores Españoles","1932","Seis meses y un día. Comedia sainetada en tres actos y en prosa","Madrid"
64826,"Saturnino Calleja","[1912]","Pelusa: cuento infantil; Historia de Antoñito; Fridolin el bueno y Thierry el malo","Madrid"
64827,"[s.n.]","1927","La deseada. Zarzuela en dos actos dividida en seis cuadros en prosa y verso","Madrid"
64830,"Sucesores de R. Velasco","1923","Al rugir el león. Comedia en tres actos y en prosa","Madrid"
64831,"Saturnino Calleja","[ca. 1920]","Cuentos azules","Madrid"
64832,"(Tall. Tip. J. Velasco)","1925","El tenedor. Juguete cómico en tres actos, en prosa","Cuenca"
64833,"Saturnino Calleja","[ca. 1920]","El tesoro de los niños","Madrid"
64835,"R. Velasco","1917","Gente menuda. Sainete lírico en dos actos, divididos en siete cuadros y en prosa","Madrid"
64836,"Renacimiento","1915","Diario de un niño de pecho","Madrid"
64837,"La Novela Corta","1916","Cintas rojas. Novela inédita","Madrid"
64839,"La Novela Corta","1916","El umbral del drama. Novela","Madrid"
64840,"M. Aguilar","1930","La atracción de la selva","Madrid"
64844,"Libreria Araluce,","1936","Los nietos de Danton","Barcelona :"
64846,"[Imp. Helénica]","1921","La procesión de los días","Madrid"
64847,"Compañía Ibero-Americana de publicaciones. Mundo Latino","1929","Amancia","Madrid"
64848,"Espasa-Calpe","1932","Lo rojo y lo azul. Homenaje a Stendhal. Novela","Madrid [etc.]"
64849,"Ediciones Biblos","1927","Barbas de estopa","Madrid"
64850,"Libr. de Pueyo","1911","Los vecinos del héroe. Novela","Madrid"
64851,"André Dimanche Éditeur","2002","Polycéphale et madame","Marsella"
64852,"R. Velasco","1911","María Victoria. Alta comedia en tres actos y en prosa","Madrid"
64853,"Caro Raggio","1923","Sólo Mary-Ana","Madrid"
64858,"[s.n.]","1930","El mundo de habla española","Valencia"
64860,"Mundo Latino","1916-1928","El año artístico","Madrid"
64861,"Hijo de Paluzie","1926","Flora o la educación de una niña","Barcelona"
64862,"R. Velasco","1918","El sembrador. Comedia en dos actos y en prosa, original","Madrid"
64864,"R. Velasco [Imp.]","1909","La casa de todos. Drama en un acto y en prosa","Madrid"
64865,"Rafael Caro Raggio","[1924]","Cuentos inverosímiles","Madrid"
64866,"R. Velasco","1912","Lo que debe saber la mujer. Monólogo cómico","Madrid"
64867,"EVA","1924","La señorita de Kervallez",
64868,"(Imp. de los Hijos de M.G. Hernández)","1912","La moza bravía. Zarzuela en un acto, dividido en cinco cuadros, en verso y prosa","Madrid"
64872,"R. Velasco [Imp.]","1909","La trompa de caza. Juguete cómico-lírico en un acto y tres cuadros, en prosa","Madrid"
64873,"R. Velasco [Imp.]","1909","La moral del mar. Comedia en un acto y en prosa","Madrid"
64875,"Viuda de A. Álvarez","1912","Los vencedores. Comedia en un acto, en prosa y de actualidad, para ser representada por niños","Madrid"
64876,"R. Velasco [Imp.]","1910","De veraneo. Comedia en un acto y en prosa","Madrid"
64877,"R. Velasco","1914","El quinqué de Petronilo. Humorada sainetesca en un acto y cinco cuadros","Madrid"
64881,"R. Velasco [Imp.]","[1916]","El intérprete de Hamlet. Tragicomedia original en cuatro actos en prosa, con un prólogo en verso","Madrid"
64882,"R. Velasco [Imp.]","1917","Veteranos. Episodio dramático","Madrid"
64883,"R. Velasco [Imp.]","1909","El pasado vuelve. Comedia en un acto","Madrid"
64884,"R. Velasco [Imp.]","1916","La princesa está triste. Comedia en tres actos y en prosa","Madrid"
64885,"R. Velasco","1909","El caserón de las flores. Boceto dramático en un acto y en prosa","Madrid"
64886,"R. Velasco [Imp.]","1906","Safo. Comedia en cuatro actos y en prosa","Madrid"
64889,"Imp. de J. Rodríguez","1868","Justicia providencial. Drama en tres actos y en verso","Madrid"
64890,"R. Velasco [Imp.]","1917","El señor Pandolfo. Farsa lírica en tres actos","Madrid"
64891,"Sociedad de Autores Españoles","1926","Un héroe contemporáneo. Comedia en tres actos","Madrid"
64893,"R. Velasco [Imp.]","1906","La Buñolá. Entremés en prosa y tres cuadros","Madrid"
64895,"Espasa-Calpe","1935","Rosa-Fría, patinadora de la luna. (Cuentos)","Madrid"
64896,"Ricardo Rojas","1901","Crónicas retrospectivas. (Recuerdos de la segunda mitad del siglo XIX)","Madrid"
64898,"R. Velasco [Imp.]","1908","Más allá del honor. Comedia dramática en un acto","Madrid"
64899,"R. Velasco [Imp.]","1918","De sol a sol. Zarzuela en un acto, dividido en tres cuadros, en prosa y verso","Madrid"
64901,"Rubimedra","1923","La reina patosa. Comedia lírica en tres actos","Madrid"
64902,"J. Rodriguez","1894","El duque de Gandía. Drama lírico en tres actos y un epilogo, en verso","Madrid"
64905,"R. Velasco [Imp.]","1909","La bondad en el engaño. Comedia en un acto y en prosa","Madrid"
64906,"R. Velasco [Imp.]","1903","De tren a tren. Comedia en un acto, inspirada en un cuento francés","Madrid"
64907,"(R. Velasco, Imp.)","1915","El señor feudal. Drama en tres actos y en prosa","Madrid"
64910,"R. Velasco [Imp.]","1920","¡Prisonera! Comedia en un prólogo y dos actos","Madrid"
64911,"Sucesores de Rivadeneyra","[1936]","La españolita. Zarzuela en tres actos en verso original","Madrid"
64912,"R. Velasco [Imp.]","1908","El vals de las sombras. Juguete cómico-lírico en un acto y en prosa","Madrid"
64913,"R. Velasco","[1910]","Vida y amor. Comedia en dos actos y en prosa, original","Madrid"
64914,"R. Velasco [Imp.]","1909","Nochebuena. Comedia en un acto","Madrid"
64915,"R. Velasco [Imp.]","1905","¡¡La estocá de la tarde!!  Zarzuela, en un acto, dividido en cinco cuadros, en prosa","Madrid"
64919,"Imp. de La Correspondencia Militar","1922","La casa del señor cura. Disparate cómico en tres actos y en prosa, inspirado en una novela española","Madrid"
64920,"R. Velasco [Imp.]","1903","Raimundo Lulio. Drama lírico en tres actos y un epílogo","Madrid"
64921,"Siglo XX","[1926]","Una historia francamente inmoral. Novela","Madrid"
64922,"""Matev""","[1918?]","La Mariblanca. Narración novelesca, que trata de la vida y milagros de una comedianta del siglo XVIII","Madrid"
64923,"Renacimiento","1914","Dominadoras. Novela","Madrid"
64924,"V. Prieto y Cía.","[1908]","La hora trágica. Novela","Madrid"
64925,"Artes Gráficas","1935","La casa del olvido. Comedia en tres actos y en prosa original","Madrid"
64926,"[Rivadeneyra]","1935","Vaya usted con Dios, amigo. Comedia de ambiente popular madrileño en tres actos y en prosa","Madrid"
64927,"Calpe","1920","La vida en los campos. Novelas cortas","Madrid"
64929,"Levantina de Artes Gráficas","1923","La seca. Drama rural en un prólogo y tres actos en verso","Cartagena; Madrid"
64931,"R. Velasco [Imp.]","1919","Pancho Virondo. Zarzuela en dos actos, divididos en cuatro cuadros","Madrid"
64932,"R. Velasco","1914","Cabecita loca. Comedia","Madrid"
64935,"Estab. tip. de J. Amado","1922","El señorito Ladislao. Drama en tres actos","Madrid"
64936,"Sociedad de Autores Españoles","1914","En cuarto creciente. Juguete cómico en un acto y en prosa","Madrid"
64937,"R. Velasco [Imp.]","1914","La reina de las palomas. Juguete cómico en un acto y en prosa","Madrid"
64938,"R. Velasco","1912","Uno menos. Drama en uno acto, original","Madrid"
64939,"R. Velasco [Imp.]","1906","La mentira piadosa. Comedia en tres actos","Madrid"
64940,"R. Velasco","1911","Nido de águilas. Comedia en dos actos y en prosa","Madrid"
64944,"R. Velasco [Imp.]","1908","Santos e meigas. Idilio campesino, zarzuela en un acto y tres cuadros","Madrid"
64945,"R. Velasco [Imp.]","1914","La catástrofe de Burgos. Juguete cómico en dos actos, el primero dividido en dos cuadros","Madrid"
64947,"R. Velasco [Imp.]","1912","El reino de los frescos. Revista fantástica en un acto dividido en cuatro cuadros y una apoteosis, en prosa y verso","Madrid"
64948,"Prensa Moderna","1928","Martierra. Zarzuela en tres actos","Madrid"
64949,"Imp. de Alrededor del Mundo","[1920]","Amor de reina. María Tudor","Madrid"
64950,"Sociedad de Autores Españoles","1910","Clavito. Paso de comedia en un acto y en prosa original","Madrid"
64951,"R. Velasco [Imp.]","1917","El señor Sócrates. Sainete en un acto y en prosa","Madrid"
64952,"(Tall. gráf. C. Bermejo)","1931","La culpa es de ellos. Comedia","[Madrid]"
64953,"R. Velasco [Imp.]","1910","La dolora. Juguete cómico en un acto y en prosa","Madrid"
64954,"R. Velasco","1899","Don Lucas del cigarral. Zarzuela en tres actos y en verso","Madrid"
64957,"R. Velasco","[1911]","El buen demonio. Comedia en dos actos y en prosa","Madrid"
64958,"R. Velasco [Imp.]","1912","Churro Bragas. Parodia del drama lírico Curro Vargas, hecha en un acto, dividido en cinco cuadros, en verso","Madrid"
64959,"Estab. tip. de J. Amado","1923","El fin de Edmundo. Farsa cómica en dos actos","Madrid"
64961,"R. Velasco","1921","Fúcar XXI. Disparate cómico en dos actos (el segundo dividido en dos cuadros) con ilustraciones musicales","Madrid"
64963,"R. Velasco [Imp.]","1919","Juanito y su novia. Diablura cómico-lírica en dos actos, divididos en seis cuadros","Madrid"
64964,"(Gráficas Madrid)","1924","El pazo de las hortensias. Comedia en tres actos","Madrid"
64966,"R. Velasco [Imp.]","1917","El cabo Pinocho. Fantasía cómico-lírica en un acto, dividido en cuatro cuadros, en prosa","Madrid"
64967,"R. Velasco [Imp.]","1903","La primera verbena. Sainete en un acto y en prosa","Madrid"
64968,"[Sociedad de Autores Españoles]","1914","Las bravías. Sainete lírico","[Madrid]"
64969,"R. Velasco [Imp.]","1916","Los fosforitos. Entremés en prosa","Madrid"
64970,"R. Velasco","1906","El maldito dinero. Sainete lírico en un acto dividido en tres cuadros en prosa y verso","Madrid"
64972,"R. Velasco [Imp.]","1914","Los chicos de Lacalle. Juguete cómico en tres actos y en prosa","Madrid"
64973,"R. Velasco [Imp.]","1906","La bella colombina. Juguete cómico en dos actos y en prosa","Madrid"
64974,"Imp. de Nuevo Mundo","1912","Lady Godiva. Leyenda histórica en cuatro jornadas en verso","Madrid"
64975,"R. Velasco","1904","La estirpe de Júpiter. Alta comedia en cuatro actos y en prosa original","Madrid"
64976,"R. Velasco [Imp.]","1909","Lo que engaña la verdad. Paso de comedia en prosa, original","Madrid"
64979,"Gráf. Renacimiento","1926","Guiñitos. Comedia en tres actos","Madrid"
64980,"Arregui y Aruej","1899","Los ""arrastraos"" . Sainete lírico en verso, en un acto y tres cuadros","Madrid"
64981,"R. Velasco","1907","El ídolo. Comedia en dos actos y en prosa","Madrid"
64982,"Renacimiento","1915","Primavera en otoño. Comedia en tres actos","Madrid"
64983,"R. Velasco, Imp.","1915","Doña Desdenes. Comedia en tres actos y en prosa","Madrid"
64984,"(Imp. y Fotograbado de Nuevo Mundo)","1912","Flor de los pazos. Comedia en dos actos y en prosa, original","Madrid"
64985,"R. Velasco [Imp.]","1913","Camino adelante. Comedia en dos actos y en prosa","Madrid"
64986,"R. Velasco","1908","Cuando ellas quieren. Comedia en un acto y en prosa original","Madrid"
64988,"R. Velasco, Imp.","1913","La razón de la sinrazón. Quisicosa en un acto y en prosa","Madrid"
64989,"R. Velasco [Imp.]","1907","Las tres cosas de Jerez. Zarzuela en un acto dividido en una alegoría y cuatro cuadros, en prosa y verso","Madrid"
64990,"Sociedad de Autores Españoles","1930","La estatua de nieve. Novela escénica en tres capítulos  (el tercero dividido en dos partes), original y en prosa","Madrid"
64993,"R. Velasco [Imp.]","1912","Los juglares. Poema escénico en dos actos, divididos en siete cuadros y un intermedio, en verso","Madrid"
64994,"Saturnino Calleja","1919","Ensayos e imaginaciones sobre Madrid","Madrid"
64995,"R. Velasco [Imp.]","1913","Sobrevivirse. Drama en tres actos y un prólogo, en prosa","Madrid"
64996,"Biblioteca Nueva","1932","Paxarón o la fatalidad. Novela","Madrid"
64998,"Biblioteca Nueva","1928","Tres ensayos sobre la vida sexual. Sexo, trabajo y deporte; Maternidad y feminismo; Educación sexual y diferenciación sexual","Madrid"
65000,"[Espasa-Calpe]","[1928]","El muñeco de trapo","Madrid"
65001,"Rafael Caro Raggio","[1920]","Páginas novelescas","Madrid"
65002,"Reus","[1925]","Viajero de amor. Novela","Madrid"
65004,"(Escuela Tip. de la Residencia Provincial de Niños)","1933","Riego (estudio histórico-político de la Revolución del año veinte)","Oviedo"
65006,"Calpe","1920","Grandeza y decadencia de los romanos. Historia","Madrid"
65007,"(Imp. de Juan Pueyo)","[1917]","Los bocheros (la propaganda teutona en España)","[Madrid]"
65008,"Jasón","1931","Ideario de Cánovas","Madrid"
65009,"Biblioteca Nueva","1932","Ideario de Costa","Madrid"
65010,"La Gaceta Literaria","1932","Manuel Azaña (profecías españolas)","Madrid"
65012,"Lib. Moderna","1903","Cuentos escogidos","Madrid"
65014,"[Imp. Ciudad Lineal]","1924","Algunos versos","Madrid"
65015,"[s.n.]","[1906]","Del cuartel y de la guerra. El libro de la crueldad","Madrid"
65017,"Imp. Española","1914","España ante la guerra. Artículos publicados en Mundo Gráfico, La Esfera y El Mundo, agosto-octubre 1914","Madrid"
65020,"Imp. Sur","1931","La sangre en libertad","Málaga"
65022,"Agencia Mundial de Librería","[ca. 1927]","6 Falsas novelas. Rusa, China, Tártara, Negra, Alemana, Americana","Madrid"
65023,"Renacimiento","1919","Los hombres. Mary los descubre (novela)","Madrid"
65024,"[Imp. Clásica Española]","1914","Reliquias","Madrid"
65025,"(Imp. Gutenberg)","1907","La hora romántica. Poesías","Madrid"
65026,"D.C. Heath & Cía.","[ca. 1923]","El abolengo","Boston"
65028,"Livraria J. Rodrigues","[1930?]","Hesperitanas. Poesías","Lisboa"
65030,"[s.n.]","1927","Poesías seleccionadas","Barcelona"
65032,"Biblioteca de La Libertad","1924","Fatalidad. Historia de tristes mujeres","Madrid"
65034,"La Novela Mundial","1926","Mademoiselle Simone en Madrid. Novela","Madrid"
65035,"Ercilla","1936","Los trabajadores de la muerte. Novela","Santiago de Chile"
65036,"Tip. de Rafael Caro Raggio","1929","En torno al casticismo de Italia","Madrid"
65037,"Lib. Fernando Fe","1928","El blasón andaluz y la huelga de los segadores","Madrid"
65038,"Renacimiento","1931","La enfermera. Novela","Madrid"
65040,"[Imp. Clásica española]","1920","Láminas de folletín y de misal","Madrid"
65041,"Hispania","1922","La eterna inquietud. Versos","Madrid"
65042,"Calpe","1919","Memorias","Madrid"
65043,"Pueyo","[ca. 1927]","Tigre Juan. Novela","Madrid"
65044,"Pueyo","1919","Un grito en la noche. Novela de amor y de dolor","Madrid"
65045,"Rivadeneyra","1923","El sembrador sembró su semilla. Novela","Madrid"
65046,"Imp. de ""El Tiempo""","1904.","La parcela. Novela de costumbres mexicanas","México"
65047,"Albaladejo Brugaroles","1894","Escenas murcianas. Apuntes para cuadros, costumbres y tipos de Murcia y de su huerta y campo","Murcia"
65049,"Libr. de la Viuda de Pueyo","1918","El amigo Chirel. Novela","Madrid"
65050,"Pueyo","1919","La revolución de Laíño. Novela","Madrid"
65051,"Compañía Ibero-Americana de Publicaciones (CIAP)","[1929]","La casa de Lúculo o El arte de comer. (Nueva fisiologia del gusto)","Madrid"
65052,"Renacimiento","[1930]","Cuando ya esté tranquilo","Madrid"
65053,"[Ciudad Lineal]","1926","Estudios filosóficos. Una primera lección de filosofía. Con dos apéndices esquemáticos sobre la doctrina de la inteligencia","Madrid"
65054,"Seix & Barral","1925","Flos sophorum. Ejemplario de la vida de los grandes sabios","Barcelona"
65055,"Imprenta Sur","[1927]","Pruebas de Nueva-York","Málaga"
65057,"Renacimiento","1917","La adúltera penitente","Madrid"
65060,"La Novela Mundial","1927","Clavellina. Novela","Madrid"
65061,"La Novela Mundial","1926","El extranjero misterioso. Novela","Madrid"
65063,"Calpe","1919-1922","Cuentos","Madrid"
65066,"Administración de Obras de E. Pardo Bazán","[1899?]","La España de ayer y la de hoy. (Conferencia de París)","Madrid"
65067,"Sindicato de Publicidad","[1927]","Una mujer de su casa","Madrid"
65068,"Biblioteca Hispania","1922","El príncipe asesino. Novela","Madrid"
65069,"Prensa Moderna","[1931?]","Fermín Galán","Madrid"
65070,"Espasa-Calpe","1930","Teoría del zumbel. Novela","Madrid"
65071,"(Imp. de Juan Pueyo)","1916","Marruecos. De Melilla a Tánger","Madrid"
65073,"J. Weissenberger","1926","El prestidigitador de los cinco sentidos. Poesías","St. Blasien"
65074,"(Rivadeneyra, Imp.)","1936","Las tres Marías. Comedia asainetada","Madrid"
65075,"[Altés]","1930","Poemas de la isla","Las Palmas de Gran Canaria"
65077,"Imp. de J. Pueyo","1913","En tierras de Yebala","Madrid"
65078,"[Gregorio Estrada]","[1883]","Los doce Alfonsos. Romancero histórico","Madrid"
65079,"Plutarco","1930","El arte de birlibirloque (entendimiento del toreo)","Madrid"
65080,"Garnier Hermanos","[19- ]","Vanidad de vanidades","Pari?s,"
65081,"Rafael Caro Raggio","[1920]","La huella perdida","Madrid"
65082,"Biblioteca Nueva","1927","Enemigo que huye. Polifumo y coloquio espiritual (1925-1926)","Madrid"
65083,"Renacimiento","1916","Las ingenuas. Novela","Madrid"
65084,"Biblioteca Hispania","[ca. 1916]","La providencia al quite. Vidas pintorescas de fenómenos, toreros enfermos, diestros y siniestros del embrutecimiento nacional","Madrid"
65085,"Voluntad","1926","El traje regional de España. Su importancia como expresión primitiva de los ideales estéticos del país","Madrid"
65086,"Sopena","[1916?]","De carne y hueso. Cuentos","Barcelona"
65087,"V. Suárez","1906","El descanso dominical, según la cronología y la historia","Madrid"
65088,"Mundo Latino","[1920?]","El segundo libro de las crónicas. Hombres y super hombres","Madrid"
65089,"Sopena","[1908?]","Bodas trágicas. Novelas cortas","Barcelona"
65090,"(Imp. por Concha Méndez y Manuel Altolaguirre)","1933","Puentes que no acaban. Poemas","Madrid"
65091,"Biblioteca Hispania","1923","El bandido de la Sierra. Drama en verso en tres actos y un epílogo, original","Madrid"
65093,"Pueyo","1919","Silencio. Novela (seguida de Los mosqueteros y El calor de hoguera)","Madrid"
65094,"Pueyo","1919","La campana. Drama en un acto","Madrid"
65096,"Calpe","1920","Últimas cartas de Jacobo Ortiz. Novela","Madrid"
65097,"[Espasa-Calpe]","1930","Diana de gaita (poemas)","Madrid"
65098,"Thomas Nelson and Sons","[1912]","Antología de los mejores poetas castellanos","Londres"
65100,"[s.n.]","1929-30","Cisneros y su siglo","Madrid"
65101,"(Imp. de Alrededor del Mundo)","[1903]","San Francisco de Asís (siglo XIII)","Madrid"
65102,"Espasa-Calpe","1929","Sor Patrocinio","Madrid [etc.]"
65103,"Cervantes","1917","Iberismo y germanismo. España ante el conflicto europeo (tres estudios)","Valencia"
65104,"C. Weller & Co.","1927","Mata Hari. Das Geheimnis ihres Lebens und ihres Todes","Leipzig"
65106,"[Est. Tip. de Fortanet]","1920","París-Madrid. Un viaje en el año 19","Madrid"
65107,"(Imp. de ""Alrededor del Mundo"")","1917","Ellas y ellos o ellos y ellas. Novela","Madrid"
65108,"Ribas y Ferrer","1925","El tío de todos. Novela original","Barcelona"
65109,"La Novela Mundial","1928","Justicia. Novela","Madrid"
65110,"La Novela Mundial","1926","En el alegre Madrid de 1905. Novela","Madrid"
65112,"Centro Universitario","1921","Introducción a la filosofía","Buenos Aires"
65113,"Lux","[1917]","XV sonetos de Rafael Sánchez Mazas para XV esculturas de Moisés de Huerta","[Bilbao]"
65116,"[s.n.]","[1922]","La ciudad doliente","Madrid"
65118,"Tip. de Manuel G. Hernández","1890","Discursos leídos ante la Real Academia de Ciencias Morales y Politicas en la recepción pública del Excmo. Sr. D. Aureliano Linares Rivas el domingo 8 de Junio de 1890","Madrid"
65119,"Calpe","1919","Tres cuentos","Madrid"
65121,"[El Correo de la Mañana]","[1917]","Vargueño de saudades","[Badajoz]"
65122,"[Imp. Clásica Española]","1917","Del poema eterno","Madrid"
65123,"América","[19--]","Hombres e ideas extranjeros","Madrid"
65125,"La España Moderna","[1905]","Historia de la España contemporánea, 1788-1898","Madrid"
65127,"E. Giraud","1886","Le naturalisme","París"
65128,"""El Fenix""","1899","El poema del trabajo (prosas)","México"
65129,"Vda. de C. Bouret","1906","Maravillas. Novela funambulesca","París"
65130,"R. D. Cortina","1902","Amparo. Novela en español y en inglés","New York"
65131,"Cassell Pub. Co.","[ca. 1891]","A wedding trip","New York"
65133,"Editores Reunidos","1936","El secreto de la abuela","Madrid"
65134,"Renacimiento","[1930]","Mujeres del Quijote. 2ª ed.","Madrid"
65135,"[Lit. e Imp. Salesiana]","[19--?]","Rumores del campanario. Novelas y cuentos breves","Sucre, Bolivia,"
65138,"Calpe","1920","Viaje por España","Madrid"
65141,"Daniel Jorro","1908-1909","Grandeza y decadencia de Roma","Madrid"
65142,"(Imp. de Primitivo Fernández)","1910","Notas de un voluntario. Guerra de Melilla, 1909","Madrid"
65144,"Calleja","1917","De los nombres de Cristo","Madrid"
65146,"D. Jorro","1907","Historia de la filosofía moderna","Madrid"
65147,"Carlos Bailly- Baillière","1868","De la libertad moral o libre albedrío. Cuestiones físico-psicológicas sobre este tema ...","Madrid [etc.]"
65149,"Imp. de José Rodríguez","1868","Herir en la sombra. Drama en tres actos y en verso","Madrid"
65150,"Bailly-Bailliere","1868","De la experimentacion fisiológica como prueba pericial en los casos de envenenamiento","Madrid"
65151,"Pueyo","1919","El jayón. Drama en tres actos","Madrid"
65152,"[s.n]","1932","La influencia del Romancero en Guillén de Castro","[s.l.]"
65154,"Espasa-Calpe","1933","Meditaciones suramericanas","Madrid"
65156,"Antonio Virgili","1911","Vicisitudes y anhelos del pueblo español","Barcelona"
65158,"Pueyo","1921","Lazarillo español","Madrid"
65159,"[Junta de Propaganda Patriótica y Ciudadana]","1930.","La obra de la Dictadura. Sus cuatro últimos artículos","Madrid"
65161,"Reportajes","[1935?]","Opiniones sobre ""Mi rebelión en Barcelona"" de Manuel Azaña","Barcelona"
65162,"(Imp. de Juan Pueyo)","1914","Política de fandango y gobierno de castañuelas","Madrid"
65163,"[Carranza & Cía.]","1924","Cuentos de acero","Nueva York"
65165,"Montaner y Simón","1899","Vida de la Virgen María","Barcelona"
65167,"Renacimiento","[1928]","Las raíces. Novela","Madrid"
65168,"Renacimiento","[1921]","Europa se va. Novela","Madrid"
65169,"Renacimiento","1912","El deseo. Padre e hijo. El amor vedado. El sueño familiar. Novelas","Madrid"
65170,"Compañía Ibero-Americana de Publicaciones (CIAP)","[1930]","Memorias de un vagón de ferrocarril","Madrid"
65171,"Renacimiento","1913","La cita. Novelas","Madrid"
65172,"Maucci","[1913]","Dos años en América. Impresiones de un viaje por Buenos Aires, Montevideo, Chile, Brasil, New York y Cuba","Barcelona"
65173,"(Imp. de Fernando Cao y Domingo de Val)","1881","Panorama literario. Colección de estudios históricos y biográficos, artículos, cuentos, leyendas y poesías","Madrid"
65174,"V.H. de Sanz Calleja","[1920]","La interina. Historia verdadera de una niña de quince años","Madrid"
65176,"B. H. Sanborn","1927","El Abencerraje, según Antonio de Villegas","Chicago"
65177,"Revista de Occidente","[1929]","Luna de copas (novela)","Madrid"
65178,"Renacimiento","1923","Traición por traición. Novela","Madrid"
65179,"Biblioteca del Más Allá","1922","El diablo. Su vida y su poder. Toda su historia y vicisitudes","Madrid"
65180,"Biblioteca Nueva","1932","Ideario español. Ideario de Ganivet","Madrid"
65181,"La Gaceta Literaria","[1927]","Vírulo mediodía","Madrid"
65182,"(Imp. de Juan Pueyo)","1915","Los nocturnos del generalife","Madrid"
65183,"[Imp. de J. F. Zabala]","1913","Garba. Poesías","Madrid"
65184,"Mundo Latino","[1917]","Doña María de Padilla. La cena de los cardenales","Madrid"
65185,"Mundo Latino","[1917]","Las granadas de rubíes","Madrid"
65186,"Rafael Caro Raggio","[1928]","Puerto de sombra. Novela","Madrid"
65187,"El Adelantado","1925","Senos","Segovia"
65188,"Espasa-Calpe","1927","Nido de cigüeñas. Novela","Madrid"
